index,Направление,Основа,Формирующее подразделение (институт),Формирующее подразделение (департамент),Курс,Год начала,Срок освоения,Средняя оценка ,Средняя оценка по первой сдаче,Код,ОКСО,Направление.1,Уровеь,Уровень,Форма,Олимпиада,Физическая культура,Рисунок,Химия,География,Информатика и ИКТ,История,Математика,Композиционный рисунок,Композиция,Рисунок и композиция,Русский язык,Творческий конкурс,Собеседование,Филология (отечественная),Творческое сочинение,Литература,Филология,Биология,Физика,Академический рисунок,Обществознание,Английский язык,Вступительный экзамен по программе,Иностранный язык,История искусств,id,username
1038,uncass18ggl5g0000kaelr9ms9n3lec4,госбюджетное место,Химико-технологический,0,3,2015,4.0,70.68,70.68,18.00.00,18.03.01,Химическая технология,62,Бакалавр,Очная,0,0.0,0.0,69.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23674,madif7
1039,uncass18ggl5g0000klpss387iq59igs,госбюджетное место,Новых материалов и технологий,Высшая инженерная школа УрФУ,3,2015,3.2,0.0,0.0,22.00.00,22.03.02,Металлургия,61,Прикладной бакалавриат,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191565,2fmmt17user3
1040,uncass18ggl5g0000klpsikee9c0cs5s,сверхплановое место,Филиал г.Краснотурьинск,0,1,2017,5.0,0.0,0.0,13.00.00,13.03.03,Энергетическое машиностроение,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,327529,starostaplus
1041,uncass18ggl5g0000kaine6felfa21hg,госбюджетное место,Новых материалов и технологий,Машиностроения,3,2015,4.0,77.47,77.47,15.00.00,15.03.05,Конструкторско-технологическое обеспечение машиностроительных производств,61,Прикладной бакалавриат,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83971,RadikHakimianov
1042,uncass18ggl5g0000kain5r6tcncdli8,госбюджетное место,Новых материалов и технологий,Машиностроения,3,2015,4.0,67.66,67.66,15.00.00,15.03.01,Машиностроение,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,260080,kpa1659
1043,uncass18hc2jg0000lam8ahseh0n2irg,сверхплановое место,Высшая школа экономики и менеджмента,Центр заочного и дистанционного обучения,2,2016,3.2,0.0,0.0,38.00.00,38.03.02,Менеджмент,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,223242,katya08
1044,uncass18ggl5g0000kaio552smv9cm3o,госбюджетное место,Уральский энергетический,0,3,2015,4.0,0.0,0.0,13.00.00,13.03.02,Электроэнергетика и электротехника,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,197749,kromanishina
1045,uncass18ggl5g0000kaelr9ms9n3lec4,госбюджетное место,Химико-технологический,0,2,2016,4.0,53.48,59.77,18.00.00,18.03.01,Химическая технология,62,Бакалавр,Очная,0,0.0,0.0,58.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160622,id508439
1046,uncass18ggl5g0000kail4d1g44ti8bs,госбюджетное место,Строительный,0,2,2016,4.0,46.98,46.98,08.00.00,08.03.01,Строительство,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,133387,IuliiaGubaidullina
1047,uncass18ggl5g0000j12bmasm8henscc,госбюджетное место,Новых материалов и технологий,Машиностроения,5,2013,5.0,0.0,0.0,15.00.00,15.03.05,Конструкторско-технологическое обеспечение машиностроительных производств,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156592,a1tero
1048,uncass18ggl5g0000kaquupnanuo4guc,сверхплановое место,Уральский гуманитарный институт,Психологии,2,2016,5.0,0.0,0.0,37.00.00,37.03.01,Психология,62,Бакалавр,Очно-заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153446,SergeiLunkov
1049,uncass18ggl5g0000kain5r6tcncdli8,госбюджетное место,Новых материалов и технологий,Машиностроения,1,2017,4.0,0.0,0.0,15.00.00,15.03.01,Машиностроение,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,9754,aleksey88
1050,uncass18ggl5g0000kaqv7lk1i0im3qs,сверхплановое место,Уральский гуманитарный институт,Международных отношений,3,2015,4.0,65.98,65.88,41.00.00,41.03.01,Зарубежное регионоведение,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,38281,ekaterinaryzhakova
1051,uncass18ggl5g0000kaqcqvhvs4kalcc,сверхплановое место,Высшая школа экономики и менеджмента,"Научно-образовательный центр ""Инженерно-экономические, финансовые, эколого-экономические исследования и образовательные программы в высокотехнологичных отраслях""",2,2016,2.0,71.42,71.42,38.00.00,38.04.08,Финансы и кредит,68,Магистр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86392,id20717045
1052,uncass18ggl5g0000kaio6g0ms7deiag,сверхплановое место,Уральский энергетический,0,3,2015,3.7,0.0,0.0,13.00.00,13.03.03,Энергетическое машиностроение,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,126320,jzhekka
1053,uncass18ggl5g0000kaingjml6g5acs8,госбюджетное место,Новых материалов и технологий,Машиностроения,2,2016,4.0,58.76,58.76,23.00.00,23.03.03,Эксплуатация транспортно-технологических машин и комплексов,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,280132,dim_an1488
1054,uncass18ggl5g0000kaiocd2lgrjekqk,госбюджетное место,Уральский энергетический,0,2,2016,5.5,75.43,75.43,14.00.00,14.05.02,"Атомные станции: проектирование, эксплуатация и инжиниринг",65,Специалист,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284119,id143641648
1055,uncass18ggl5g0000kaelr9ms9n3lec4,госбюджетное место,Химико-технологический,0,2,2016,4.0,63.13,0.0,18.00.00,18.03.01,Химическая технология,62,Бакалавр,Очная,0,0.0,0.0,79.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252834,sen_in
1056,uncass18ggl5g0000kaine6felfa21hg,госбюджетное место,Новых материалов и технологий,Машиностроения,3,2015,5.0,0.0,0.0,15.00.00,15.03.05,Конструкторско-технологическое обеспечение машиностроительных производств,61,Прикладной бакалавриат,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191648,rahim92
1057,uncass18ggl5g0000kap7br5a6g79m8g,сверхплановое место,"Физической культуры, спорта и молодежной политики",0,4,2014,4.0,86.17,86.17,49.00.00,49.03.01,Физическая культура,62,Бакалавр,Очная,0,51.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164547,morz_ol
1058,uncass18ggl5g0000kaquo5k92j0u7hs,сверхплановое место,Уральский гуманитарный институт,Факультет искусствоведения и социокультурных технологий,1,2017,4.0,0.0,0.0,50.00.00,50.03.03,История искусств,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,60.0,213476,id24881348
1059,uncass18ggl5g0000kaqv3jn2jqsr9k0,госбюджетное место,Уральский гуманитарный институт,Исторический факультет,2,2016,4.0,73.61,73.61,43.00.00,43.03.02,Туризм,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,71354,juliahipo
1060,uncass18ggl5g0000kaine6felfa21hg,госбюджетное место,Новых материалов и технологий,Машиностроения,2,2016,4.5,0.0,0.0,15.00.00,15.03.05,Конструкторско-технологическое обеспечение машиностроительных производств,61,Прикладной бакалавриат,Очно-заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121000,AnchukaVish
1061,uncass18ggl5g0000kaqvkt421bc0dtg,сверхплановое место,Уральский гуманитарный институт,Факультет искусствоведения и социокультурных технологий,2,2016,3.6,0.0,0.0,38.00.00,38.03.03,Управление персоналом,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,251498,oljakonysheva
1062,uncass18ggl5g0000kaqv2oa1grqvvts,сверхплановое место,Уральский гуманитарный институт,Исторический факультет,4,2014,4.0,68.45,69.95,46.00.00,46.03.02,Документоведение и архивоведение,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,153660,ershov
1063,uncass18ggl5g0000kail4d1g44ti8bs,сверхплановое место,Строительный,0,2,2016,3.6,0.0,0.0,08.00.00,08.03.01,Строительство,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,223224,ShishukEvgenij
1064,uncass18ggl5g0000kaio552smv9cm3o,госбюджетное место,Уральский энергетический,0,3,2015,4.0,79.56,0.0,13.00.00,13.03.02,Электроэнергетика и электротехника,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,268022,ipvershinin
1065,uncass18ggl5g0000kaqtoifu43hgueo,госбюджетное место,Естественных наук и математики,Школа бакалавриата (ЕНиМ),2,2016,4.0,81.59,81.87,04.00.00,04.03.01,Химия,62,Бакалавр,Очная,0,0.0,0.0,87.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46926,ymqkanso
1066,uncass18ggl5g0000kaet70iabmfpjlc,госбюджетное место,Физико-технологический,0,2,2016,2.0,88.5,88.5,09.00.00,09.04.02,Информационные системы и технологии,68,Магистр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313019,id__zhdanova
1067,uncass18ggl5g0000kaq58q3ikk2rn18,госбюджетное место,Новых материалов и технологий,Металлургии и металловедения,3,2015,4.0,45.89,52.33,22.00.00,22.03.02,Металлургия,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,181337,Nikita_Korotovskikh
1068,uncass18ggl5g0000kaqej2i80t1m93k,сверхплановое место,Высшая школа экономики и менеджмента,Финансовой и экономической безопасности,4,2014,5.0,64.86,71.5,38.00.00,38.05.02,Таможенное дело,65,Специалист,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153403,katay7
1069,uncass18ggl5g0000kb3ghmafcdtttk8,сверхплановое место,Уральский гуманитарный институт,Лингвистики,4,2014,4.0,50.52,54.8,45.00.00,45.03.02,Лингвистика,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302360,zarubina_anna
1070,uncass18ggl5g0000kain7dt2j01t94k,госбюджетное место,Новых материалов и технологий,Машиностроения,3,2015,5.0,0.0,0.0,15.00.00,15.03.02,Технологические машины и оборудование,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,49587,vladislavponoaddab3bac37a4f4b
1071,uncass18ggl5g0000kain7dt2j01t94k,госбюджетное место,Новых материалов и технологий,Машиностроения,4,2014,5.0,0.0,0.0,15.00.00,15.03.02,Технологические машины и оборудование,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51053,id74744646
1072,uncass18hc2jg0000lae55080n9shrb0,сверхплановое место,Высшая школа экономики и менеджмента,Высшая школа экономики и менеджмента,1,2017,4.0,0.0,0.0,38.00.00,38.03.05,Бизнес-информатика,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,147193,Julia2018
1073,uncass18ggl5g0000kap2jd1kvp8mlhs,сверхплановое место,Естественных наук и математики,Школа бакалавриата (ЕНиМ),4,2014,4.0,50.02,51.31,09.00.00,09.03.03,Прикладная информатика,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326027,id182298005
1074,uncass18ggl5g0000kaf2ive12os1vag,госбюджетное место,Физико-технологический,0,1,2017,2.0,0.0,0.0,11.00.00,11.04.04,Электроника и наноэлектроника,68,Магистр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70003,id2641032
1075,uncass18ggl5g0000kaq58q3ikk2rn18,госбюджетное место,Новых материалов и технологий,Металлургии и металловедения,4,2014,5.0,0.0,0.0,22.00.00,22.03.02,Металлургия,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191279,sajapov
1076,uncass18ggl5g0000kaqt3he4ef2p7j4,сверхплановое место,Государственного управления и предпринимательства,Маркетинговых коммуникаций и брендинга,4,2014,4.0,63.23,69.74,42.00.00,42.03.01,Реклама и связи с общественностью,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,59.0,0.0,261107,knivez92
1077,uncass18ggl5g0000kafr1ki93u8ekc8,госбюджетное место,Новых материалов и технологий,Инженерная школа новой индустрии,2,2016,2.0,86.09,86.09,12.00.00,12.04.02,Оптотехника,68,Магистр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81784,MashaU
1078,uncass18ggl5g0000kks62s8htondmnc,госбюджетное место,Физико-технологический,0,1,2017,2.0,0.0,0.0,14.00.00,14.04.02,Ядерные физика и технологии,68,Магистр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99382,PromoWeb
1079,uncass18ggl5g0000kain7dt2j01t94k,госбюджетное место,Новых материалов и технологий,Машиностроения,3,2015,5.0,0.0,0.0,15.00.00,15.03.02,Технологические машины и оборудование,62,Бакалавр,Заочная,0,0.0,0.0,45.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49361,Sergei_Salnikov
1080,uncass18ggl5g0000kail4d1g44ti8bs,госбюджетное место,Строительный,0,1,2017,4.0,0.0,0.0,08.00.00,08.03.01,Строительство,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,137529,JaneKK
1081,uncass18ggl5g0000kainfe9qstfrflk,госбюджетное место,Новых материалов и технологий,Машиностроения,2,2016,4.0,64.77,0.0,23.00.00,23.03.02,Наземные транспортно-технологические комплексы,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,282275,batya322
1082,uncass18ggl5g0000ka9de1dmncjsd80,госбюджетное место,Новых материалов и технологий,Инженерная школа новой индустрии,2,2016,2.0,89.87,89.87,22.00.00,22.04.02,Металлургия,68,Магистр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148964,Ekaterina_Ustinova
1083,uncass18ggl5g0000karfi2q28m23418,госбюджетное место,Фундаментального образования,0,4,2014,4.0,59.07,63.27,02.00.00,02.03.02,Фундаментальная информатика и информационные технологии,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,81.0,0.0,80.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122865,capitanenotov
1084,uncass18ggl5g0000kagahsil5qn32mo,госбюджетное место,Уральский гуманитарный институт,Факультет искусствоведения и социокультурных технологий,2,2016,2.0,82.24,82.24,51.00.00,51.04.03,Социально-культурная деятельность,68,Магистр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322504,PolinaIv
1085,uncass18ggl5g0000kaf2lca7jb9cjs0,госбюджетное место,Фундаментального образования,0,1,2017,2.0,0.0,0.0,02.00.00,02.04.02,Фундаментальная информатика и информационные технологии,68,Магистр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222420,ShibaevVA
1086,uncass18ggl5g0000kaqv7lk1i0im3qs,сверхплановое место,Уральский гуманитарный институт,Международных отношений,4,2014,4.0,61.82,66.22,41.00.00,41.03.01,Зарубежное регионоведение,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,279057,GavrilovaKristina
1087,uncass18hc2jg0000l8o2v3ecac8jbvs,госбюджетное место,Высшая школа экономики и менеджмента,Экономики и финансов,3,2015,4.0,91.85,93.83,38.00.00,38.03.01,Экономика,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,3212,Riesse
1088,uncass18ggl5g0000kail4d1g44ti8bs,госбюджетное место,Строительный,0,3,2015,4.0,80.43,85.39,08.00.00,08.03.01,Строительство,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,198543,Arina_Al
1089,uncass18ggl5g0000kain6keuphujsj8,госбюджетное место,Новых материалов и технологий,Машиностроения,4,2014,4.0,69.49,70.59,15.00.00,15.03.01,Машиностроение,61,Прикладной бакалавриат,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282751,Igor_Br-n
1090,uncass18hc2jg0000lavad720t6jr0p4,госбюджетное место,Высшая школа экономики и менеджмента,Центр заочного и дистанционного обучения,3,2015,4.6,0.0,0.0,38.00.00,38.03.02,Менеджмент,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,206246,horeografiadance
1091,uncass18ggl5g0000kaqv1i43aa11o4k,сверхплановое место,Уральский гуманитарный институт,Исторический факультет,2,2016,5.0,0.0,0.0,46.00.00,46.03.01,История,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,310803,zhilinvv91064
1092,uncass18ggl5g0000klr584as2vhg3a8,госбюджетное место,Строительный,0,1,2017,2.0,0.0,0.0,08.00.00,08.04.01,Строительство,68,Магистр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134348,DmitriiKochnev
1093,uncass18ggl5g0000kainhbu8qbibpqk,госбюджетное место,Новых материалов и технологий,Машиностроения,2,2016,5.5,53.32,54.1,23.00.00,23.05.02,Транспортные средства специального назначения,65,Специалист,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183685,whitef69
1094,uncass18ggl5g0000kail4d1g44ti8bs,госбюджетное место,Строительный,0,2,2016,4.0,61.85,61.85,08.00.00,08.03.01,Строительство,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,291363,Egor_Prokhorov
1095,uncass18ggl5g0000kail4d1g44ti8bs,госбюджетное место,Строительный,0,3,2015,4.0,80.55,83.75,08.00.00,08.03.01,Строительство,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,187896,Ksenia_Bodrikova
1096,uncass18ggl5g0000kaine6felfa21hg,госбюджетное место,Новых материалов и технологий,Машиностроения,2,2016,4.5,0.0,0.0,15.00.00,15.03.05,Конструкторско-технологическое обеспечение машиностроительных производств,61,Прикладной бакалавриат,Очно-заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279416,ILYAvs
1097,uncass18ggl5g0000kail4d1g44ti8bs,госбюджетное место,Строительный,0,3,2015,4.0,56.74,57.51,08.00.00,08.03.01,Строительство,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,112492,Ttttaya
1098,uncass18hc2jg0000l8o2dnm78kj8gj0,госбюджетное место,Высшая школа экономики и менеджмента,Бизнес-информатики и математического моделирования,3,2015,4.0,69.51,72.0,09.00.00,09.03.03,Прикладная информатика,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,59.0,0.0,80.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276163,EvgeniiaTereshchenko
1099,uncass18hc2jg0000l7f8qta25odb73g,госбюджетное место,Химико-технологический,0,1,2017,2.0,0.0,0.0,18.00.00,18.04.01,Химическая технология,68,Магистр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74176,Pavel_Sidorov
