index,brs_id,Направление,Основа,Формирующее подразделение (институт),Формирующее подразделение (департамент),Курс,Год начала,Срок освоения,Средняя оценка ,Средняя оценка по первой сдаче,Код,ОКСО,Направление.1,Уровеь,Уровень,Форма,Олимпиада,Физическая культура,Рисунок,Химия,География,Информатика и ИКТ,История,Математика,Композиционный рисунок,Композиция,Рисунок и композиция,Русский язык,Творческий конкурс,Собеседование,Филология (отечественная),Творческое сочинение,Литература,Филология,Биология,Физика,Академический рисунок,Обществознание,Английский язык,Вступительный экзамен по программе,Иностранный язык,История искусств,Final Avg,Final Exam Avg,HW Avg,TC Avg,id,ig Avg,metrology Avg,ng Avg,sootv Avg,stand Avg,termodin Avg,username,БП Avg,ДЗ Avg,ДР Avg,Дз1 Avg,Дз2 Avg,З Avg,ИЗ Avg,ИТ Avg,КЗ Avg,ПЗ Avg,Практ Avg,РТ Avg,Т Avg,ТЗ Avg,Тест Avg,УЗ Avg
1915,studen18hc2jg0000ldlf61ku11td47k,uncass18ggl5g0000kael2tc56rpf1es,госбюджетное место,Уральский энергетический,0,2,2016,2.0,90.28,90.28,13.00.00,13.04.02,Электроэнергетика и электротехника,68,Магистр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175902,0.0,0.0,0.0,0.0,0.0,0.0,id111346424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,studen18ggl5g0000ku9l9nf38es78o0,uncass18ggl5g0000kaq58q3ikk2rn18,госбюджетное место,Новых материалов и технологий,Металлургии и металловедения,3,2015,4.0,65.47,67.95,22.00.00,22.03.02,Металлургия,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179586,0.0,0.96,0.0,0.812328975,0.7862184870000001,0.0,id321121041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4816,studen18ggl5g0000kvru4flrcis4sq8,uncass18ggl5g0000kaq58q3ikk2rn18,госбюджетное место,Новых материалов и технологий,Металлургии и металловедения,3,2015,5.0,0.0,0.0,22.00.00,22.03.02,Металлургия,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49147,0.0,0.910175439,0.0,0.834080322,0.66487395,0.0,Nikolay_Smyshlyaev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4140,studen18ggl5g0000kg5nj4m16v3thj4,uncass18ggl5g0000kaipiqi8ucevi3c,госбюджетное место,Физико-технологический,0,4,2014,4.0,69.78,70.13,18.00.00,18.03.01,Химическая технология,62,Бакалавр,Очная,0,0.0,0.0,74.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266055,0.0,0.0,0.0,0.0,0.0,0.0,Tanya_Selyanina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3132,studen18hc2jg0000ldl9er7r1t0k0q0,uncass18ggl5g0000kaf2ive12os1vag,госбюджетное место,Физико-технологический,0,2,2016,2.0,94.46,94.46,11.00.00,11.04.04,Электроника и наноэлектроника,68,Магистр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161045,0.0,0.0,0.0,0.0,0.0,0.0,mnaumova94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,studen18hc2jg0000ld4nus1i5518poo,uncass18ggl5g0000kaingjml6g5acs8,госбюджетное место,Новых материалов и технологий,Машиностроения,2,2016,4.0,63.3,62.13,23.00.00,23.03.03,Эксплуатация транспортно-технологических машин и комплексов,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124408,0.0,0.0,0.0,0.0,0.0,0.0,andrewpetrov21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2299,studen18ggl5g0000kvnpld6cpkb6ldc,uncass18ggl5g0000kail4d1g44ti8bs,сверхплановое место,Строительный,0,2,2016,3.6,0.0,0.0,08.00.00,08.03.01,Строительство,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51210,0.0,0.0,0.0,0.0,0.0,0.0,Vasilev_S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664,studen18hc2jg0000lu006unb0ltjf04,uncass18ggl5g0000kaq58q3ikk2rn18,сверхплановое место,Новых материалов и технологий,Металлургии и металловедения,1,2017,3.6,0.0,0.0,22.00.00,22.03.02,Металлургия,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60944,0.0,0.0,0.0,0.0,0.0,0.0,dashulka999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1495,studen18hc2jg0000ldo2fiegf8iea98,uncass18ggl5g0000kaqcqvhvs4kalcc,сверхплановое место,Высшая школа экономики и менеджмента,"Научно-образовательный центр ""Инженерно-экономические, финансовые, эколого-экономические исследования и образовательные программы в высокотехнологичных отраслях""",2,2016,2.0,71.42,71.42,38.00.00,38.04.08,Финансы и кредит,68,Магистр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147041,0.0,0.0,0.0,0.0,0.0,0.0,vlad143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2648,studen18ggl5g0000ku9n1p5u5pag9lo,uncass18ggl5g0000kail4d1g44ti8bs,госбюджетное место,Строительный,0,3,2015,4.0,74.25,76.97,08.00.00,08.03.01,Строительство,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187576,0.0,0.0,0.0,0.0,0.0,0.0,CapBatman,1.0,0.961904762,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.958383838,0.0,0.0,0.0
1500,studen18hc2jg0000ldp472fl9ibvfg4,uncass18ggl5g0000kagbp0elik4l3cg,госбюджетное место,Государственного управления и предпринимательства,Государственного и муниципального управления,2,2016,2.6,0.0,0.0,38.00.00,38.04.04,Государственное и муниципальное управление,68,Магистр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215121,0.0,0.0,0.0,0.0,0.0,0.0,Azimut41r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.453712954,0.0
2137,studen18ggl5g0000kvjt2au6101b79c,uncass18ggl5g0000kaq58q3ikk2rn18,сверхплановое место,Новых материалов и технологий,Металлургии и металловедения,3,2015,3.6,0.0,0.0,22.00.00,22.03.02,Металлургия,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206025,0.0,0.955087719,0.0,0.12722332,0.555406162,0.0,Kostia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3018,studen18hc2jg0000ld8c3dn57lunbg8,uncass18ggl5g0000kaqttcnm6a7dl7k,госбюджетное место,Естественных наук и математики,Школа бакалавриата (ЕНиМ),2,2016,4.0,77.45,77.45,06.00.00,06.03.01,Биология,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84607,0.0,0.0,0.0,0.0,0.0,0.0,NataliaKozlova,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4607,studen18hc2jg0000lubf3pt1ongvqeg,uncass18ggl5g0000kain9utt9lu75bg,сверхплановое место,Новых материалов и технологий,Машиностроения,1,2017,5.0,0.0,0.0,15.00.00,15.03.04,Автоматизация технологических процессов и производств,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97512,0.0,0.0,0.0,0.0,0.0,0.0,id255056145,0.0,0.0,0.0,0.004385965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1737,studen18hc2jg0000lsa1sam9g294fso,uncass18ggl5g0000ka9d4b6pf724cgc,госбюджетное место,Новых материалов и технологий,Инженерная школа новой индустрии,1,2017,2.0,0.0,0.0,22.00.00,22.04.01,Материаловедение и технологии материалов,68,Магистр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,176654,0.0,0.962807018,0.0,0.92185556,0.897703081,0.0,anna6789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2740,studen18ggl5g0000ku9o3cbngk386ag,uncass18ggl5g0000kaou53o7bv2rs08,госбюджетное место,Радиоэлектроники и информационных технологий - РТФ,Школа бакалавриата,3,2015,4.0,48.74,51.4,11.00.00,11.03.02,Инфокоммуникационные технологии и системы связи,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187963,0.0,0.0,0.0,0.0,0.0,0.0,Desmond_Mail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1612,studen18hc2jg0000lfkjt6fff0vf744,uncass18ggl5g0000kail4d1g44ti8bs,сверхплановое место,Строительный,0,2,2016,3.6,0.0,0.0,08.00.00,08.03.01,Строительство,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174168,0.0,0.0,0.0,0.0,0.0,0.0,olga_orlova,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,studen18hc2jg0000ld4nuj992879l3g,uncass18ggl5g0000kaineo7kjgemarg,госбюджетное место,Новых материалов и технологий,Машиностроения,2,2016,4.0,83.61,83.61,15.00.00,15.03.06,Мехатроника и робототехника,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307778,0.0,0.0,0.0,0.0,0.0,0.0,maximjhgh2,0.0,0.111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068333333,0.0,0.0,0.0
2958,studen18ggl5g0000kgm6rqjnll8c12k,uncass18ggl5g0000kaqv7lk1i0im3qs,сверхплановое место,Уральский гуманитарный институт,Международных отношений,4,2014,4.0,66.11,66.78,41.00.00,41.03.01,Зарубежное регионоведение,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.90625,0.0,0.0,294375,0.0,0.0,0.0,0.0,0.0,0.0,kireevasasha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.958333333,0.0,0.0,0.0,0.0,0.918918919,0.0,0.979598662
2800,studen18ggl5g0000kfsb0t18pkglajg,uncass18ggl5g0000kap2a1n2g577bdc,госбюджетное место,Естественных наук и математики,Школа бакалавриата (ЕНиМ),4,2014,4.0,59.25,60.11,01.00.00,01.03.03,Механика и математическое моделирование,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,71.0,0.0,60.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296186,0.0,0.0,0.0,0.0,0.0,0.0,glagevgeniya,0.0,0.0,0.0,0.0,0.0,0.0,0.761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979166667
3300,studen18ggl5g0000kv0ujp1agv46lp4,uncass18ggl5g0000kaqv2oa1grqvvts,сверхплановое место,Уральский гуманитарный институт,Исторический факультет,2,2016,3.2,0.0,0.0,46.00.00,46.03.02,Документоведение и архивоведение,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113095,0.0,0.0,0.0,0.0,0.0,0.0,tenas_ono,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5863,studen18hc2jg0000lcvbc3btn567l5s,uncass18ggl5g0000kanub3f5r4r8n70,сверхплановое место,Радиоэлектроники и информационных технологий - РТФ,Школа бакалавриата,2,2016,4.0,53.72,47.81,02.00.00,02.03.03,Математическое обеспечение и администрирование информационных систем,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310179,0.0,0.0,0.0,0.0,0.0,0.0,cork-raiz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4587,studen18hc2jg0000lelboqo4jbfs7mo,uncass18ggl5g0000klpss387iq59igs,госбюджетное место,Новых материалов и технологий,Высшая инженерная школа УрФУ,2,2016,3.2,0.0,0.0,22.00.00,22.03.02,Металлургия,61,Прикладной бакалавриат,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214843,0.0,0.936842105,0.0,0.0,0.0,0.0,AnnSafina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,studen18ggl5g0000k17ppql82cdnm78,uncass18ggl5g0000kaq5bmfiidlle3o,госбюджетное место,Новых материалов и технологий,Металлургии и металловедения,4,2014,4.0,0.0,0.0,22.00.00,22.03.01,Материаловедение и технологии материалов,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181460,0.0,0.0,0.0,0.0,0.0,0.0,lapteva,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2500,studen18ggl5g0000ku9ksgcphrn9k68,uncass18ggl5g0000kail4d1g44ti8bs,госбюджетное место,Строительный,0,3,2015,4.0,71.41,74.57,08.00.00,08.03.01,Строительство,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189006,0.0,0.0,0.0,0.0,0.0,0.0,Zvyagin_Kirill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17884615399999998,0.0
2501,studen18ggl5g0000ku9ksgcphrn9k68,uncass18ggl5g0000kail4d1g44ti8bs,госбюджетное место,Строительный,0,3,2015,4.0,71.41,74.57,08.00.00,08.03.01,Строительство,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189006,0.0,0.0,0.0,0.0,0.0,0.0,Zvyagin_Kirill,1.0,0.980952381,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.937475507,0.0,0.0,0.0
4252,studen18ggl5g0000kgm65s055kqpoa8,uncass18ggl5g0000kaquvvjh23klrno,сверхплановое место,Уральский гуманитарный институт,Психологии,4,2014,5.5,73.54,73.06,37.00.00,37.05.01,Клиническая психология,65,Специалист,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325769,0.0,0.0,0.0,0.0,0.0,0.0,nutill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.229166667,0.0,0.0,0.0,0.0,0.211711712,0.0,0.397435897
3837,studen18ggl5g0000ku9m2mg16toltt4,uncass18ggl5g0000kaineo7kjgemarg,госбюджетное место,Новых материалов и технологий,Машиностроения,3,2015,4.0,76.19,82.59,15.00.00,15.03.06,Мехатроника и робототехника,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185116,0.0,0.0,0.0,0.0,0.0,0.0,grayweger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3560,studen18ggl5g0000kvru5mrl7sptdnc,uncass18ggl5g0000kaqvkt421bc0dtg,сверхплановое место,Уральский гуманитарный институт,Факультет искусствоведения и социокультурных технологий,3,2015,3.6,0.0,0.0,38.00.00,38.03.03,Управление персоналом,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96342,0.0,0.0,0.0,0.0,0.0,0.0,naselo81,0.0,0.0,0.0,0.0,0.0,0.0,0.928571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8306872609999999
1153,studen18ggl5g0000ku9lpklglr24s84,uncass18ggl5g0000kain6keuphujsj8,госбюджетное место,Новых материалов и технологий,Машиностроения,3,2015,4.0,48.66,50.22,15.00.00,15.03.01,Машиностроение,61,Прикладной бакалавриат,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103962,0.0,0.0,0.0,0.0,0.0,0.0,sacredmind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3179,studen18hc2jg0000ldvp50ekss8nm8c,uncass18ggl5g0000kagahsil5qn32mo,госбюджетное место,Уральский гуманитарный институт,Факультет искусствоведения и социокультурных технологий,2,2016,2.0,72.82,72.82,51.00.00,51.04.03,Социально-культурная деятельность,68,Магистр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255631,0.0,0.0,0.0,0.0,0.0,0.0,BEKTOP,0.0,0.0,0.0,0.0,0.0,0.0,0.880952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8576388890000001
431,studen18hc2jg0000ld8h4qcpvopm210,uncass18ggl5g0000l204jdvnrou157c,сверхплановое место,Уральский гуманитарный институт,Филологический факультет,2,2016,4.0,77.48,77.48,45.00.00,45.03.01,Филология,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175633,0.0,0.0,0.0,0.0,0.0,0.0,StudentX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030701754,0.0,0.0
2231,studen18ggl5g0000kuq35get023v000,uncass18ggl5g0000kb9qviuh2dfg9dg,госбюджетное место,Нижнетагильский технологический,Нижнетагильский технологический (институт),3,2015,5.0,0.0,0.0,22.00.00,22.03.02,Металлургия,62,Бакалавр,Очно-заочная,0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174896,0.0,0.0,0.0,0.0,0.0,0.0,NataliaIvanova7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
881,studen18ggl5g0000ku9n0hbk4gncjnc,uncass18ggl5g0000kail4d1g44ti8bs,госбюджетное место,Строительный,0,3,2015,4.0,89.24,89.77,08.00.00,08.03.01,Строительство,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191971,0.0,0.0,0.0,0.0,0.0,0.0,KEO,0.0,0.0,0.0,0.0,0.0,0.0,0.8636363640000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.994505495,0.0
5518,studen18ggl5g0000kg89l4luptkdrfo,uncass18ggl5g0000kaipm2h8l0k7up8,госбюджетное место,Физико-технологический,0,4,2014,4.0,58.99,75.63,27.00.00,27.03.05,Инноватика,62,Бакалавр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167465,0.0,0.0,0.0,0.0,0.0,0.0,alinka43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3200,studen18hc2jg0000leb2tivv1u9abe0,uncass18ggl5g0000kaqupap254crehs,госбюджетное место,Уральский гуманитарный институт,Факультет искусствоведения и социокультурных технологий,2,2016,5.0,0.0,0.0,51.00.00,51.03.01,Культурология,62,Бакалавр,Заочная,0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299072,0.0,0.0,0.0,0.0,0.0,0.0,masha_0212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394,studen18hc2jg0000lt64mlsdthkp8n0,uncass18ggl5g0000l1qu6t8vkercgks,госбюджетное место,Естественных наук и математики,Школа наук,1,2017,4.0,0.0,0.0,09.00.00,09.06.01,Информатика и вычислительная техника,70,Аспирант,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298494,0.0,0.0,0.0,0.0,0.0,0.0,tatapm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.239583333,0.0,0.0,0.0,0.0,0.35135135100000003,0.0,0.538461538
4463,studen18hc2jg0000ldnoknt4d0779l8,uncass18ggl5g0000klr584as2vhg3a8,сверхплановое место,Строительный,0,2,2016,2.0,79.76,79.76,08.00.00,08.04.01,Строительство,68,Магистр,Очная,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28825,0.0,0.0,0.0,0.0,0.0,0.0,aniutkaloginova,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
