index,Направление,Основа,Формирующее подразделение (институт),Формирующее подразделение (департамент),Курс,Год начала,Срок освоения,Средняя оценка ,Средняя оценка по первой сдаче,Код,ОКСО,Направление.1,Уровеь,Уровень,Форма,Олимпиада,Физическая культура,Рисунок,Химия,География,Информатика и ИКТ,История,Математика,Композиционный рисунок,Композиция,Рисунок и композиция,Русский язык,Творческий конкурс,Собеседование,Филология (отечественная),Творческое сочинение,Литература,Филология,Биология,Физика,Академический рисунок,Обществознание,Английский язык,Вступительный экзамен по программе,Иностранный язык,История искусств,id,username 
877,190,0,4,11,1,2017,4.0,0.0,0.0,8,23,22,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,298062,651
878,107,0,2,28,2,2016,4.0,86.85,86.85,0,0,33,62,1,1,0,0.0,0.0,0.0,0.0,91.0,0.0,92.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291222,851
879,70,0,4,11,3,2015,4.0,75.15,0.0,14,59,29,61,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83354,858
880,67,0,4,11,2,2016,4.0,79.44,79.56,14,57,74,61,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283233,831
881,76,0,8,0,3,2015,4.0,84.78,0.0,12,47,100,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,119827,874
882,98,0,5,27,2,2016,4.0,49.99,50.74,10,34,18,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,30121,715
883,128,1,1,4,2,2016,4.0,66.72,66.72,27,100,11,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,196278,40
884,60,0,6,0,4,2014,4.0,92.71,95.77,7,19,70,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,19389,480
885,70,0,4,11,2,2016,4.5,0.0,0.0,14,59,29,61,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281337,14
886,70,0,4,11,3,2015,4.0,86.21,86.21,14,59,29,61,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13922,624
887,18,0,3,16,5,2013,5.0,0.0,0.0,20,76,43,62,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,258170,491
888,60,0,6,0,3,2015,4.0,80.95,91.25,7,19,70,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,79517,879
889,148,1,7,8,4,2014,4.0,70.51,71.51,33,137,13,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110691,573
890,161,0,12,0,3,2015,4.0,83.84,83.84,8,23,22,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,287652,642
891,60,1,6,0,3,2015,3.6,0.0,0.0,7,19,70,62,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88631,1071
892,75,1,8,0,4,2014,4.1,0.0,0.0,12,46,73,62,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150864,511
893,69,0,4,11,2,2016,4.0,60.82,60.82,14,58,0,61,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283515,660
894,162,1,0,25,3,2015,5.0,64.9,67.23,27,108,96,65,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110848,109
895,76,0,8,0,3,2015,4.0,66.61,0.0,12,47,100,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,200263,714
896,138,0,7,24,1,2017,4.0,0.0,0.0,34,140,86,62,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,236333,565
897,247,0,5,30,2,2016,4.0,0.0,0.0,9,32,20,70,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250740,512
898,184,0,2,28,1,2017,6.0,0.0,0.0,25,93,39,65,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81241,911
899,60,1,6,0,3,2015,4.0,42.75,56.75,7,19,70,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,39248,812
900,112,1,4,14,3,2015,3.6,0.0,0.0,20,76,43,62,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,199066,399
901,121,0,4,20,3,2015,4.0,68.46,69.39,16,64,90,62,1,1,0,0.0,0.0,48.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,968
902,60,0,6,0,3,2015,4.0,77.18,77.73,7,19,70,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,189098,35
903,56,1,7,22,1,2017,2.0,0.0,0.0,38,153,12,68,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163811,1013
904,172,1,5,27,1,2017,3.6,0.0,0.0,9,29,20,62,1,2,0,0.0,0.0,0.0,0.0,50.0,0.0,64.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159015,778
905,76,0,8,0,3,2015,4.0,73.78,0.0,12,47,100,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,149244,741
906,60,1,6,0,2,2016,3.6,0.0,0.0,7,19,70,62,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,71996,507
907,70,1,4,11,3,2015,5.0,0.0,0.0,14,59,29,61,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251879,209
908,66,0,4,11,2,2016,4.5,0.0,0.0,14,57,74,62,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,280980,1109
909,103,0,2,28,1,2017,4.0,0.0,0.0,0,1,44,62,1,1,0,0.0,0.0,0.0,0.0,84.0,0.0,80.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83128,405
910,61,1,6,0,3,2015,6.0,56.89,55.08,7,21,71,65,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82243,998
911,60,1,6,0,3,2015,4.0,59.03,61.71,7,19,70,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,189430,1005
912,159,0,7,24,1,2017,4.0,0.0,0.0,34,141,55,62,1,1,0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,320863,102
913,117,0,4,14,4,2014,4.0,89.28,89.28,8,23,22,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,291947,236
914,161,0,12,0,3,2015,4.0,61.49,64.64,8,23,22,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,223470,48
915,70,0,4,11,3,2015,5.0,0.0,0.0,14,59,29,61,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310798,617
916,168,1,1,4,4,2014,4.0,63.26,66.5,27,100,11,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,326908,46
917,251,1,7,23,4,2014,4.0,0.0,0.0,32,130,85,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,216384,867
918,74,0,4,11,3,2015,5.5,45.17,45.12,21,81,78,65,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165607,206
919,27,0,4,6,2,2016,2.0,90.19,90.19,20,77,36,68,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164443,144
920,221,1,0,31,3,2015,4.0,0.0,0.0,27,97,95,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,96037,183
921,150,1,7,12,1,2017,4.0,0.0,0.0,29,119,41,62,1,1,0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,50715,585
922,195,1,4,6,2,2016,2.5,0.0,0.0,20,78,43,68,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171440,52
923,254,0,4,6,3,2015,4.0,79.15,79.15,20,76,43,61,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182831,1041
924,53,1,7,9,1,2017,2.6,0.0,0.0,32,133,32,68,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22434,1103
925,120,0,4,20,4,2014,4.0,72.17,80.35,7,19,70,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,218843,801
926,70,0,4,11,3,2015,4.0,69.6,69.6,14,59,29,61,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83990,881
927,112,0,4,14,2,2016,5.0,0.0,0.0,20,76,43,62,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,92860,493
928,145,1,7,19,2,2016,5.0,0.0,0.0,26,94,58,62,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321256,256
929,115,0,4,14,3,2015,3.2,59.76,59.76,20,76,43,61,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199686,758
930,69,0,4,11,3,2015,4.0,74.94,75.37,14,58,0,61,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188953,797
931,60,0,6,0,3,2015,4.0,65.25,67.95,7,19,70,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,181849,486
932,244,1,0,26,3,2015,3.2,0.0,0.0,27,97,95,62,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,99192,108
933,60,1,6,0,3,2015,4.0,55.16,58.16,7,19,70,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,188777,412
934,111,1,10,0,4,2014,4.0,86.17,86.17,35,144,84,62,1,1,0,51.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323487,309
935,149,0,7,8,2,2016,4.0,77.4,77.97,31,128,79,62,1,1,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,241783,199
936,183,1,2,28,1,2017,6.0,0.0,0.0,25,92,40,65,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114903,940
937,227,0,2,29,1,2017,2.0,0.0,0.0,0,3,33,68,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133422,136
938,162,1,0,25,3,2015,5.0,64.9,67.23,27,108,96,65,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76678,685
939,192,0,12,0,2,2016,4.0,57.41,56.63,8,25,57,62,1,1,0,0.0,0.0,0.0,0.0,61.0,0.0,68.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171157,422
940,126,1,0,25,3,2015,5.0,71.72,73.99,27,109,72,65,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157977,975
941,60,0,6,0,3,2015,4.0,80.43,85.39,7,19,70,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,198543,73
942,60,0,6,0,3,2015,4.0,53.89,58.77,7,19,70,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,193470,220
943,76,0,8,0,3,2015,4.0,76.21,74.32,12,47,100,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,186140,960
944,60,0,6,0,3,2015,4.0,80.55,83.75,7,19,70,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,187896,226
945,136,0,2,28,2,2016,4.0,64.93,64.93,5,16,5,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126787,261
946,68,0,4,11,2,2016,4.0,55.32,57.36,14,58,0,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,289124,1060
947,72,0,4,11,4,2014,4.0,82.4,83.07,21,79,46,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,84932,161
948,73,0,4,11,2,2016,4.0,59.5,0.0,21,80,97,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,80113,1087
949,131,0,2,28,4,2014,4.0,88.42,88.42,2,10,83,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,82551,566
950,60,1,6,0,2,2016,3.6,0.0,0.0,7,19,70,62,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,162450,783
951,72,0,4,11,4,2014,5.0,0.0,0.0,21,79,46,62,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205271,789
952,69,0,4,11,2,2016,4.0,77.03,77.03,14,58,0,61,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284421,635
953,60,0,6,0,3,2015,4.0,81.82,79.32,7,19,70,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,186929,197
954,11,1,10,0,5,2013,5.0,0.0,0.0,31,127,63,62,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219496,665
955,14,0,9,0,6,2012,5.5,79.99,80.16,16,67,91,65,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76553,235
956,241,1,0,26,4,2014,4.6,29.8,0.0,27,98,42,62,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248963,850
957,101,0,5,30,3,2015,5.5,81.34,81.61,9,31,21,65,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262029,673
958,76,0,8,0,2,2016,4.0,71.01,71.01,12,47,100,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,292004,461
959,161,1,12,0,3,2015,3.2,0.0,0.0,8,23,22,62,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,310114,1077
960,75,0,8,0,4,2014,4.0,61.08,74.63,12,46,73,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,64451,927
961,169,0,0,1,1,2017,2.0,0.0,0.0,8,27,53,68,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149786,384
962,38,0,13,0,1,2017,4.0,0.0,0.0,16,64,90,62,1,1,0,0.0,0.0,83.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207669,458
963,69,0,4,11,2,2016,4.0,56.22,56.22,14,58,0,61,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299377,721
964,60,1,6,0,2,2016,3.6,0.0,0.0,7,19,70,62,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,255662,37
965,70,0,4,11,4,2014,4.0,81.3,80.92,14,59,29,61,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87159,977
966,76,0,8,0,3,2015,4.0,57.88,0.0,12,47,100,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,198205,488
967,60,1,6,0,3,2015,4.0,61.48,66.93,7,19,70,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,193967,372
968,101,0,5,30,4,2014,5.5,79.93,79.93,9,31,21,65,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300955,393
969,60,0,6,0,3,2015,4.0,76.02,78.53,7,19,70,62,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,190505,101
